10	0.000000	0.000000	0.000000	0.000000	1082292.433942	-411499.905287	729371.155228	0.202248	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591	0.000000	0.000000	0.000000	0.000000	1834381.363992	371319.010076	442258.686263	0.186883	0.000000	0.000000	0.000000	0.000000	-378836367894371.812500	575587329796373.250000	-21306132643238.617188	-0.001973
11	0.000000	0.000000	0.000000	0.000000	64159.633107	-11738.664615	-28456.965994	0.215982	0.000000	0.000000	0.000000	0.000000	9290630129124250.000000	-12753430107309162.000000	-5621875523705757.000000	0.004164	0.000000	0.000000	0.000000	0.000000	591050.864256	17664.848991	13391.612106	0.330589	0.000000	0.000000	0.000000	0.000000	10388019.776003	465822.768629	-242892.316093	0.260725
11	0.000000	0.000000	0.000000	0.000000	64159.633107	-11738.664615	-28456.965994	0.215982	0.000000	0.000000	0.000000	0.000000	202659.899959	-54560.583485	83687.274563	0.336122	0.000000	0.000000	0.000000	0.000000	472555.507433	100483.950555	-173971.069961	0.174717	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
12	0.000000	0.000000	0.000000	0.000000	70156613386876280.000000	-94163886282964560.000000	47015387119754784.000000	-0.004561	0.000000	0.000000	0.000000	0.000000	-20195256265748029440.000000	30046684004774662144.000000	3857440939791328256.000000	0.001263	0.000000	0.000000	0.000000	0.000000	1452533.747200	371945.848680	163806.787321	0.258212	0.000000	0.000000	0.000000	0.000000	83798289.815105	-14987821.751063	-8225182.553170	0.207735
12	0.000000	0.000000	0.000000	0.000000	1870132.379018	305789.415649	-261507.052966	0.167060	0.000000	0.000000	0.000000	0.000000	890930.527551	292148.575823	-615231.953904	0.169433	0.000000	0.000000	0.000000	0.000000	-3953575453023561.000000	5459839652632712.000000	-2317346411398065.500000	-0.004016	0.000000	0.000000	0.000000	0.000000	-816.418632	-4790.356632	1919.581507	0.147631
13	0.000000	0.000000	0.000000	0.000000	107476950.939220	-1379347.214302	-14826531.749072	0.227703	0.000000	0.000000	0.000000	0.000000	-3872984759112642.000000	4624703131638216.000000	-3518762084917141.500000	-0.006438	0.000000	0.000000	0.000000	0.000000	-2770085826175855616.000000	4102018464166303744.000000	662896928963528832.000000	0.001567	0.000000	0.000000	0.000000	0.000000	-188035496394222.031250	182450890629473.125000	215283258829319.468750	0.008635
13	0.000000	0.000000	0.000000	0.000000	2781198.569195	1339624.964930	2240139.642892	0.239546	0.000000	0.000000	0.000000	0.000000	370310730635063.500000	-448873963881720.062500	-327617270066405.500000	0.006039	0.000000	0.000000	0.000000	0.000000	-1990222.856617	7766460.594897	-3059185.813053	0.116386	0.000000	0.000000	0.000000	0.000000	-18226352991.404976	9870819050.298868	-25522497147.016151	-0.011959
14	0.000000	0.000000	0.000000	0.000000	32783097.004305	5334560.883003	1481244.427933	0.239177	0.000000	0.000000	0.000000	0.000000	1053976.297135	718898.592478	-419747.670654	0.225241	0.000000	0.000000	0.000000	0.000000	231465.070364	-105387.038029	30014.717281	0.197706	0.000000	0.000000	0.000000	0.000000	10225040.749660	4232565.192922	-7730295.251930	0.154890
14	0.000000	0.000000	0.000000	0.000000	1381150.785002	415083.450782	-143187.875845	0.225448	0.000000	0.000000	0.000000	0.000000	93677.996584	-18882.184481	81888.654689	0.280847	0.000000	0.000000	0.000000	0.000000	7180387.973391	2689480.618551	-10742610.421519	0.079558	0.000000	0.000000	0.000000	0.000000	876.613137	656.332795	-1429.115519	0.210055
15	0.000000	0.000000	0.000000	0.000000	30442184527.195789	42074097713.048363	18650029081.779213	0.035686	0.000000	0.000000	0.000000	0.000000	2130228.726258	-265045.220491	-321840.108242	0.309251	0.000000	0.000000	0.000000	0.000000	342825.748074	297266.904440	206485.642797	0.372401	0.000000	0.000000	0.000000	0.000000	7400153180138617.000000	-9685988384190456.000000	-5425124713207771.000000	0.005046
15	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591	0.000000	0.000000	0.000000	0.000000	-89827.405761	-12383.664664	309357.915740	0.140878	0.000000	0.000000	0.000000	0.000000	-11601.026230	-23470.470350	2552.933419	0.154666	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
16	0.000000	0.000000	0.000000	0.000000	81625252.202887	1966831.985678	9783161.162342	0.194340	0.000000	0.000000	0.000000	0.000000	-1560048750575280896.000000	2306544756941730304.000000	394971305206295424.000000	0.001676	0.000000	0.000000	0.000000	0.000000	1563323.017824	57331.097139	1935780.523151	0.250076	0.000000	0.000000	0.000000	0.000000	3130937.711143	-89604.996460	-358189.400767	0.303114
16	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591	0.000000	0.000000	0.000000	0.000000	108967.671328	113077.114394	-38138.138591	0.231025	0.000000	0.000000	0.000000	0.000000	162676.786103	67758.843690	197059.168545	0.245734	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
17	0.000000	0.000000	0.000000	0.000000	-3610186.086588	38811438.783597	14310031.694325	0.127240	0.000000	0.000000	0.000000	0.000000	44687861.623056	4613792.556196	1718085.235236	0.233204	0.000000	0.000000	0.000000	0.000000	7146119.128161	1314092.400974	1516731.461751	0.180026	0.000000	0.000000	0.000000	0.000000	16452332.012911	-1249114.349951	1072004.147390	0.260113
17	0.000000	0.000000	0.000000	0.000000	37270.728387	12274.613483	7122.995379	0.207435	0.000000	0.000000	0.000000	0.000000	-8032114605447048.000000	10850638314457312.000000	-5240595068204359.000000	-0.004426	0.000000	0.000000	0.000000	0.000000	-593707309.709991	663218543.348333	-730651963.738169	0.050068	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
18	0.000000	0.000000	0.000000	0.000000	-303258245919996.125000	392433651732722.562500	230241558538067.531250	0.005158	0.000000	0.000000	0.000000	0.000000	4501863.496167	-2145593.289894	4743317.119403	0.256200	0.000000	0.000000	0.000000	0.000000	5629042.868988	276914.339739	-972455.716811	0.244338	0.000000	0.000000	0.000000	0.000000	-430189.316504	9017244.214433	-2289827.708449	0.119741
18	0.000000	0.000000	0.000000	0.000000	-303054544756087.312500	392156330980305.937500	230110331190969.750000	0.005158	0.000000	0.000000	0.000000	0.000000	1177155.491836	-223954.423251	1219919.363869	0.252344	0.000000	0.000000	0.000000	0.000000	-47800815145498.390625	45561316091715.203125	55452446929607.953125	0.008447	0.000000	0.000000	0.000000	0.000000	904439.221764	-167717.841204	-429106.232849	0.178822
19	0.000000	0.000000	0.000000	0.000000	27664983.957102	4764250.238116	1259116.973535	0.147089	0.000000	0.000000	0.000000	0.000000	-63037537926305038336.000000	94085515961061736448.000000	9432117737556674560.000000	0.000998	0.000000	0.000000	0.000000	0.000000	1963360.535486	-2689782.354349	-951390.233036	0.162621	0.000000	0.000000	0.000000	0.000000	-38125358743132336.000000	52918908894334984.000000	-21692365438776588.000000	-0.003754
19	0.000000	0.000000	0.000000	0.000000	944603.643844	-859000.434184	335414.470549	0.202085	0.000000	0.000000	0.000000	0.000000	590836.736767	16292.095024	361991.554420	0.254265	0.000000	0.000000	0.000000	0.000000	1017358.342623	-101885.538086	247554.563053	0.164310	0.000000	0.000000	0.000000	0.000000	633653353251.651978	-745553619199.157593	-589901100516.671997	0.006693
20	0.000000	0.000000	0.000000	0.000000	9572275.444929	-1351510.420316	2623574.058973	0.212540	0.000000	0.000000	0.000000	0.000000	16155829.042580	7568400.507964	1361596.779335	0.234731	0.000000	0.000000	0.000000	0.000000	9657066.946096	-3357756.459072	4312783.614874	0.223604	0.000000	0.000000	0.000000	0.000000	6184258.287197	112641.973495	-630441.422341	0.283327
20	0.000000	0.000000	0.000000	0.000000	35356.352523	-34997.798393	-24234.993156	0.167712	0.000000	0.000000	0.000000	0.000000	3249935.420362	270698.309334	3596279.104838	0.203701	0.000000	0.000000	0.000000	0.000000	396311.999966	108966.091646	149401.926591	0.210806	0.000000	0.000000	0.000000	0.000000	16340.988922	-8480.369930	-752.261101	0.188946
21	0.000000	0.000000	0.000000	0.000000	65388523.901199	4834690.694195	410576.779604	0.192348	0.000000	0.000000	0.000000	0.000000	12440064.518991	-1421366.717088	-1283431.085077	0.417584	0.000000	0.000000	0.000000	0.000000	3965919.080498	-698636.739757	6749.139255	0.192439	0.000000	0.000000	0.000000	0.000000	27338845.117381	960693.148807	5354790.839554	0.243801
21	0.000000	0.000000	0.000000	0.000000	1339086.100642	-491055.934698	-138338.965255	0.233336	0.000000	0.000000	0.000000	0.000000	9277005.255578	1801081.321086	1157826.969571	0.260137	0.000000	0.000000	0.000000	0.000000	1592669.827025	405145.872881	34879.463396	0.223173	0.000000	0.000000	0.000000	0.000000	28980.566087	-3717.380502	-4679.798205	0.282398
22	0.000000	0.000000	0.000000	0.000000	68407211.501478	18194182.893386	-59789504.785116	0.079539	0.000000	0.000000	0.000000	0.000000	4600758.653009	4914484.779476	1662250.403976	0.163196	0.000000	0.000000	0.000000	0.000000	1838650.702194	-306881.449473	-52615.406967	0.209813	0.000000	0.000000	0.000000	0.000000	15365673.859707	849273.639538	-2796416.514981	0.216701
22	0.000000	0.000000	0.000000	0.000000	1182327.389061	-340540.950948	284120.414559	0.280492	0.000000	0.000000	0.000000	0.000000	572462.407204	45501.681689	-257363.149295	0.290029	0.000000	0.000000	0.000000	0.000000	537696.995473	113267.912619	241406.669068	0.187183	0.000000	0.000000	0.000000	0.000000	170849.467834	26097.954974	-67573.967391	0.251725
23	0.000000	0.000000	0.000000	0.000000	1401761230931365.000000	-1603327782157418.750000	-1361155487100551.000000	0.006982	0.000000	0.000000	0.000000	0.000000	-6726668499024521.000000	8259451139699190.000000	-5800099380304271.000000	-0.006090	0.000000	0.000000	0.000000	0.000000	3017223.400538	-1357508.282364	877382.591296	0.280596	0.000000	0.000000	0.000000	0.000000	778828334455156.875000	-995439707612687.375000	611937427565993.250000	-0.005558
23	0.000000	0.000000	0.000000	0.000000	261125208982732.343750	-348000756484786.687500	-179895522372809.218750	0.004698	0.000000	0.000000	0.000000	0.000000	781332.479456	233813.221953	-468835.518114	0.488732	0.000000	0.000000	0.000000	0.000000	1569664.244885	200728.697801	-104573.205989	0.266489	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
24	0.000000	0.000000	0.000000	0.000000	64718912.593203	14038636.097974	332193.894513	0.234938	0.000000	0.000000	0.000000	0.000000	-15747967530099818.000000	21542879884448976.000000	9697336197092486.000000	0.004166	0.000000	0.000000	0.000000	0.000000	321679.254436	-160380.086941	433.386418	0.288745	0.000000	0.000000	0.000000	0.000000	10652606.966173	197431.062712	501137.622427	0.233112
24	0.000000	0.000000	0.000000	0.000000	3365912401917.671387	-2663288936800.855957	-4294422238275.879883	0.010213	0.000000	0.000000	0.000000	0.000000	-1591420.433366	750848.060322	2428291.936887	0.073006	0.000000	0.000000	0.000000	0.000000	14141.939582	-636.515085	-283.634136	0.192762	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
25	0.000000	0.000000	0.000000	0.000000	16146549.396436	45081.978810	1182566.439611	0.252833	0.000000	0.000000	0.000000	0.000000	296691.021336	-295607.384142	316027.071226	0.181368	0.000000	0.000000	0.000000	0.000000	501822.774062	-195059.764155	-143663.803486	0.208304	0.000000	0.000000	0.000000	0.000000	10521672.529159	736679.425796	326603.304786	0.275890
25	0.000000	0.000000	0.000000	0.000000	2744.317983	-1460.172833	-4647.711642	0.202594	0.000000	0.000000	0.000000	0.000000	13970.412602	-4035.671350	-4713.300953	0.185890	0.000000	0.000000	0.000000	0.000000	379537.705155	-123650.164976	-164865.271501	0.216859	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
26	0.000000	0.000000	0.000000	0.000000	19296357.146922	-3789873.092730	-3020956.395286	0.207494	0.000000	0.000000	0.000000	0.000000	443502.920101	-216985.091741	-12228.594602	0.326092	0.000000	0.000000	0.000000	0.000000	423304548447.864990	-242606346400.498657	-587419979979.816528	0.011578	0.000000	0.000000	0.000000	0.000000	10047500.483614	-82050.630296	-759174.508948	0.286709
26	0.000000	0.000000	0.000000	0.000000	107974.876031	-48536.451402	-118294.163556	0.203290	0.000000	0.000000	0.000000	0.000000	6687.144721	-1191.366854	5036.491222	0.523726	0.000000	0.000000	0.000000	0.000000	12149.019939	-3328.496393	7897.999416	0.194165	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
27	0.000000	0.000000	0.000000	0.000000	6160318.270301	-13935454.633964	399296.874274	0.157701	0.000000	0.000000	0.000000	0.000000	670159495.718027	360278032.582378	-968608473.402674	0.080975	0.000000	0.000000	0.000000	0.000000	134800.393878	77998.281669	-12833.814862	0.261092	0.000000	0.000000	0.000000	0.000000	5058948.149605	421047.833699	-2428228.497592	0.145926
27	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591	0.000000	0.000000	0.000000	0.000000	1645684.851866	295987.035572	1371106.401375	0.194767	0.000000	0.000000	0.000000	0.000000	15088.171299	5730.413741	7881.590071	0.272892	0.000000	0.000000	0.000000	0.000000	8833.338518	7566.841587	-13944.020074	0.210686
28	0.000000	0.000000	0.000000	0.000000	69404730767044.593750	-67015838792164.562500	79745179056577.031250	-0.008668	0.000000	0.000000	0.000000	0.000000	2721583.382529	2892661.420246	2279451.636017	0.237457	0.000000	0.000000	0.000000	0.000000	2489843.945299	-503463.047415	-887610.668545	0.189703	0.000000	0.000000	0.000000	0.000000	808819279790002.625000	-948450254157613.375000	757443984938691.250000	-0.006781
28	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591	0.000000	0.000000	0.000000	0.000000	50660.845875	60593.666478	-15264.869693	0.237471	0.000000	0.000000	0.000000	0.000000	165414.174349	-49541.380523	104641.589301	0.220266	0.000000	0.000000	0.000000	0.000000	96025.649019	99335.249339	48721.060868	0.204031
29	0.000000	0.000000	0.000000	0.000000	12322823.782863	7573319.395020	2411704.761667	0.155850	0.000000	0.000000	0.000000	0.000000	12200608.077323	8230842.300532	-8388639.257097	0.171796	0.000000	0.000000	0.000000	0.000000	2422789.034185	471930.633379	-171800.403370	0.254053	0.000000	0.000000	0.000000	0.000000	27533603.644864	4642565.639441	5274642.012478	0.240139
29	0.000000	0.000000	0.000000	0.000000	9490939.613534	-2728177.263468	-12406987.525168	0.138047	0.000000	0.000000	0.000000	0.000000	-3147164.107716	-18980403.673401	11121583.588855	0.148875	0.000000	0.000000	0.000000	0.000000	589801.109891	586086.302083	285502.997171	0.193896	0.000000	0.000000	0.000000	0.000000	16452547998751.044922	-19860212468612.148438	14658330825398.562500	-0.006372
30	0.000000	0.000000	0.000000	0.000000	184942420654210.312500	-173067046551323.125000	216981757717139.312500	-0.008812	0.000000	0.000000	0.000000	0.000000	5178306.692471	-2462556.178226	-616827.340362	0.200500	0.000000	0.000000	0.000000	0.000000	54821.438734	5148.087223	5955.349394	0.304081	0.000000	0.000000	0.000000	0.000000	1449605.991011	1494967.338092	595388.154287	0.166280
30	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591	0.000000	0.000000	0.000000	0.000000	575338.153351	-232477.269204	30392.503682	0.279951	0.000000	0.000000	0.000000	0.000000	20040.038148	7461.994544	-5697.985139	0.434257	0.000000	0.000000	0.000000	0.000000	-31029004094606.996094	43387618078154.476562	16859730737279.964844	0.003659
31	0.000000	0.000000	0.000000	0.000000	19259013.352524	-2108796.495641	7674699.331502	0.212544	0.000000	0.000000	0.000000	0.000000	41729592.700005	-6664880.906742	7314628.635926	0.187941	0.000000	0.000000	0.000000	0.000000	41740967.699029	-29466742.914254	-31896721.295328	0.128410	0.000000	0.000000	0.000000	0.000000	71925402.848794	3369329.489717	-17085345.576646	0.146872
31	0.000000	0.000000	0.000000	0.000000	963156.469765	843135.036874	-1053229.412975	0.181249	0.000000	0.000000	0.000000	0.000000	12098847840055480.000000	-15367624104460100.000000	-9661338188385470.000000	0.005447	0.000000	0.000000	0.000000	0.000000	1942089.220882	959258.919329	-417346.037879	0.149949	0.000000	0.000000	0.000000	0.000000	96457.278997	28320.724101	7393.175889	0.206304
32	0.000000	0.000000	0.000000	0.000000	62525366.113422	-17269758.493974	2242210.897037	0.213746	0.000000	0.000000	0.000000	0.000000	695684733.052102	-509923410.868442	-934641123.807703	0.074669	0.000000	0.000000	0.000000	0.000000	2602923.474253	230830.033246	112782.162044	0.448053	0.000000	0.000000	0.000000	0.000000	10166295907932608512.000000	-15012256560598216704.000000	-2680489333100654592.000000	0.001733
32	0.000000	0.000000	0.000000	0.000000	3417280.820557	392174.602240	-701807.570164	0.245390	0.000000	0.000000	0.000000	0.000000	147897.195663	-153039.763939	3853.510867	0.291859	0.000000	0.000000	0.000000	0.000000	1895989.450249	178954.122776	-75816.902302	0.224239	0.000000	0.000000	0.000000	0.000000	692647.660832	-570985.535385	7945.475311	0.225193
33	0.000000	0.000000	0.000000	0.000000	-2229620016859190528.000000	3297516492294535168.000000	-558609284379225984.000000	-0.001628	0.000000	0.000000	0.000000	0.000000	72373569864520.078125	-94474000508878.562500	-53502452220315.390625	0.005076	0.000000	0.000000	0.000000	0.000000	88181.127992	28356.494347	-38375.318942	0.172704	0.000000	0.000000	0.000000	0.000000	3228863.205975	421822.865443	1976529.601619	0.235958
33	0.000000	0.000000	0.000000	0.000000	100678.741145	1459.901388	-22471.542539	0.282778	0.000000	0.000000	0.000000	0.000000	815872290309.409180	-746015287482.096680	970873721560.196411	-0.008782	0.000000	0.000000	0.000000	0.000000	63509.418971	-8864.273900	1613.692127	0.280237	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
34	0.000000	0.000000	0.000000	0.000000	31315822388845048.000000	-40407674720857096.000000	23972656811151588.000000	-0.005324	0.000000	0.000000	0.000000	0.000000	8224601.337640	-11862595.281928	2921551.024461	0.188906	0.000000	0.000000	0.000000	0.000000	2064710.964558	-1280919.421026	168242.205441	0.191262	0.000000	0.000000	0.000000	0.000000	15254320.533742	260609.857159	1049744.501796	0.243801
34	0.000000	0.000000	0.000000	0.000000	545534.017168	-172066.939063	-32965.098630	0.235938	0.000000	0.000000	0.000000	0.000000	211185.348731	-19640.401403	-40858.319540	0.373070	0.000000	0.000000	0.000000	0.000000	777437.051593	76366.114926	-118936.248778	0.213628	0.000000	0.000000	0.000000	0.000000	317924771787055.812500	-449891952390297.687500	-158257090283655.093750	0.003384
35	0.000000	0.000000	0.000000	0.000000	6140726678907670.000000	-8411295655120637.000000	-3758833142121194.000000	0.004158	0.000000	0.000000	0.000000	0.000000	24065662.394843	-7970003.161600	-5614471.591461	0.204607	0.000000	0.000000	0.000000	0.000000	364764.548543	54993.625386	-23880.153071	0.600166	0.000000	0.000000	0.000000	0.000000	60148495685887328.000000	-84703630050493136.000000	-31091718212215128.000000	0.003487
35	0.000000	0.000000	0.000000	0.000000	180266641508437.500000	-254316306456294.687500	-97186955079567.046875	0.004629	0.000000	0.000000	0.000000	0.000000	963011.243482	-373509.345646	433637.918889	0.214697	0.000000	0.000000	0.000000	0.000000	330039.183057	-10304.993187	-30197.585698	0.257070	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
36	0.000000	0.000000	0.000000	0.000000	3289209.711572	-264451.815367	-516524.407352	0.279751	0.000000	0.000000	0.000000	0.000000	10508297520576808960.000000	-15548653195498668032.000000	-2588953934806285824.000000	0.001635	0.000000	0.000000	0.000000	0.000000	776374.405070	-77110.567733	-155964.850724	0.269546	0.000000	0.000000	0.000000	0.000000	38254417.252757	2365701.751397	2449381.747725	0.278574
